date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,total_points_home,previous_points_home,rank_home,rank_change_home,total_points_away,previous_points_away,rank_away,rank_change_away
2021-06-04,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,Porto Alegre,Brazil,False,1742.65,1742.65,3.0,0.0,1413.01,1413.01,53.0,0.0
2021-06-05,Senegal,Zambia,3.0,1.0,Friendly,Thiès,Senegal,False,1542.45,1542.45,22.0,0.0,1280.15,1280.15,87.0,0.0
2021-06-05,Wales,Albania,0.0,0.0,Friendly,Cardiff,Wales,False,1570.36,1570.36,17.0,0.0,1362.09,1362.09,66.0,0.0
2021-06-05,Saudi Arabia,Yemen,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1364.39,1364.39,65.0,0.0,1070.54,1070.54,145.0,0.0
2021-06-05,South Korea,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Goyang,South Korea,False,1460.25,1460.25,39.0,0.0,1106.51,1106.51,130.0,0.0
2021-06-05,Aruba,Canada,0.0,7.0,FIFA World Cup qualification,Bradenton,United States,True,850.1,850.1,205.0,0.0,1340.56,1340.56,70.0,0.0
2021-06-06,Belgium,Croatia,1.0,0.0,Friendly,Brussels,Belgium,False,1783.38,1783.38,1.0,0.0,1605.75,1605.75,14.0,0.0
2021-06-06,Denmark,Bosnia and Herzegovina,2.0,0.0,Friendly,Brondbyvester,Denmark,False,1631.55,1631.55,10.0,0.0,1404.87,1404.87,55.0,0.0
2021-06-06,England,Romania,1.0,0.0,Friendly,London,England,False,1686.78,1686.78,4.0,0.0,1449.23,1449.23,43.0,0.0
2021-06-06,Netherlands,Georgia,3.0,0.0,Friendly,Enschede,Netherlands,False,1598.04,1598.04,16.0,0.0,1259.51,1259.51,91.0,0.0
2021-06-06,Honduras,Costa Rica,2.0,2.0,CONCACAF Nations League,Denver,United States,True,1361.21,1361.21,67.0,0.0,1423.4,1423.4,50.0,0.0
2021-06-06,United States,Mexico,3.0,2.0,CONCACAF Nations League,Denver,United States,False,1555.42,1555.42,20.0,0.0,1629.56,1629.56,11.0,0.0
2021-06-07,Germany,Latvia,7.0,1.0,Friendly,Düsseldorf,Germany,False,1609.12,1609.12,12.0,0.0,1081.66,1081.66,138.0,0.0
2021-06-07,Serbia,Jamaica,1.0,1.0,Friendly,Miki,Japan,True,1512.9,1512.9,25.0,0.0,1432.65,1432.65,45.0,0.0
2021-06-07,Japan,Tajikistan,4.0,1.0,FIFA World Cup qualification,Suita,Japan,False,1509.34,1509.34,28.0,0.0,1151.1,1151.1,121.0,0.0
2021-06-07,Bahrain,Iran,0.0,3.0,FIFA World Cup qualification,Riffa,Bahrain,False,1240.1,1238.89,98.0,-1.0,1499.52,1499.52,31.0,0.0
2021-06-07,Qatar,Oman,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1397.92,1397.92,58.0,0.0,1301.51,1301.51,80.0,0.0
2021-06-08,Cameroon,Nigeria,0.0,0.0,Friendly,Wiener Neustadt,Austria,True,1404.87,1404.87,55.0,0.0,1487.16,1487.16,32.0,0.0
2021-06-08,France,Bulgaria,3.0,0.0,Friendly,Paris,France,False,1757.3,1757.3,2.0,0.0,1339.03,1339.03,71.0,0.0
2021-06-08,Morocco,Ghana,1.0,0.0,Friendly,Rabat,Morocco,False,1479.32,1479.32,34.0,0.0,1425.26,1425.26,49.0,0.0
2021-06-08,Poland,Iceland,2.0,2.0,Friendly,Poznań,Poland,False,1549.87,1549.87,21.0,0.0,1415.99,1415.99,52.0,0.0
2021-06-08,Spain,Lithuania,4.0,0.0,Friendly,Leganés,Spain,False,1648.13,1648.13,6.0,0.0,1102.84,1102.84,134.0,0.0
2021-06-08,Canada,Suriname,4.0,0.0,FIFA World Cup qualification,Bridgeview,United States,True,1340.56,1340.56,70.0,0.0,1089.43,1089.43,136.0,0.0
2021-06-08,Ecuador,Peru,1.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,1413.01,1413.01,53.0,0.0,1511.88,1511.88,27.0,0.0
2021-06-08,Colombia,Argentina,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1600.66,1600.66,15.0,0.0,1641.95,1641.95,8.0,0.0
2021-06-08,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification,Caracas,Venezuela,False,1500.71,1500.71,30.0,0.0,1639.08,1639.08,9.0,0.0
2021-06-08,Paraguay,Brazil,0.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,1476.02,1476.02,35.0,0.0,1742.65,1742.65,3.0,0.0
2021-06-09,Portugal,Israel,4.0,0.0,Friendly,Lisbon,Portugal,False,1666.12,1666.12,5.0,0.0,1283.36,1283.36,85.0,0.0
2021-06-09,United States,Costa Rica,4.0,0.0,Friendly,Sandy,United States,False,1555.42,1555.42,20.0,0.0,1423.4,1423.4,50.0,0.0
2021-06-09,South Korea,Sri Lanka,5.0,0.0,FIFA World Cup qualification,Goyang,South Korea,False,1460.25,1460.25,39.0,0.0,853.07,853.07,204.0,0.0
2021-06-11,Nepal,Australia,0.0,3.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,967.88,967.88,171.0,0.0,1457.49,1457.49,41.0,0.0
2021-06-11,Cambodia,Iran,0.0,10.0,FIFA World Cup qualification,Isa Town,Bahrain,True,963.79,963.79,174.0,0.0,1499.52,1499.52,31.0,0.0
2021-06-11,Japan,Serbia,1.0,0.0,Kirin Challenge Cup,Kobe,Japan,False,1509.34,1509.34,28.0,0.0,1512.9,1512.9,25.0,0.0
2021-06-11,Tunisia,Algeria,0.0,2.0,Friendly,Radès,Tunisia,False,1512.88,1512.88,26.0,0.0,1486.69,1486.69,33.0,0.0
2021-06-11,Saudi Arabia,Singapore,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1364.39,1364.39,65.0,0.0,1020.27,1020.27,159.0,0.0
2021-06-12,Haiti,Canada,0.0,1.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1290.62,1290.62,83.0,0.0,1340.56,1340.56,70.0,0.0
2021-06-12,Mexico,Honduras,0.0,0.0,Friendly,Atlanta,United States,True,1629.56,1629.56,11.0,0.0,1361.21,1361.21,67.0,0.0
2021-06-12,Morocco,Burkina Faso,1.0,0.0,Friendly,Rabat,Morocco,False,1479.32,1479.32,34.0,0.0,1392.9,1392.9,60.0,0.0
2021-06-12,Wales,Switzerland,1.0,1.0,UEFA Euro,Cardiff,Wales,False,1570.36,1570.36,17.0,0.0,1606.21,1606.21,13.0,0.0
2021-06-12,Denmark,Finland,0.0,1.0,UEFA Euro,Copenhagen,Denmark,False,1631.55,1631.55,10.0,0.0,1410.82,1410.82,54.0,0.0
2021-06-12,Russia,Belgium,0.0,3.0,UEFA Euro,Saint Petersburg,Russia,False,1462.65,1462.65,38.0,0.0,1783.38,1783.38,1.0,0.0
2021-06-13,South Korea,Lebanon,2.0,1.0,FIFA World Cup qualification,Goyang,South Korea,False,1460.25,1460.25,39.0,0.0,1256.08,1256.08,93.0,0.0
2021-06-13,Netherlands,Ukraine,3.0,2.0,UEFA Euro,Amsterdam,Netherlands,False,1598.04,1598.04,16.0,0.0,1514.64,1515.85,24.0,0.0
2021-06-13,England,Croatia,1.0,0.0,UEFA Euro,London,England,False,1686.78,1686.78,4.0,0.0,1605.75,1605.75,14.0,0.0
2021-06-13,Brazil,Venezuela,3.0,0.0,Copa América,Brasília,Brazil,False,1742.65,1742.65,3.0,0.0,1500.71,1500.71,30.0,0.0
2021-06-13,Colombia,Ecuador,1.0,0.0,Copa América,Cuiabá,Brazil,True,1600.66,1600.66,15.0,0.0,1413.01,1413.01,53.0,0.0
2021-06-14,Poland,Slovakia,1.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,1549.87,1549.87,21.0,0.0,1475.24,1475.24,36.0,0.0
2021-06-14,Spain,Sweden,0.0,0.0,UEFA Euro,Seville,Spain,False,1648.13,1648.13,6.0,0.0,1569.81,1569.81,18.0,0.0
2021-06-14,Argentina,Chile,1.0,1.0,Copa América,Rio de Janeiro,Brazil,True,1641.95,1641.95,8.0,0.0,1569.52,1569.52,19.0,0.0
2021-06-15,Australia,Jordan,1.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,1457.49,1457.49,41.0,0.0,1251.63,1251.63,95.0,0.0
2021-06-15,Iran,Iraq,1.0,0.0,FIFA World Cup qualification,Arad,Iran,False,1499.52,1499.52,31.0,0.0,1352.82,1352.82,68.0,0.0
2021-06-15,Saudi Arabia,Uzbekistan,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1364.39,1364.39,65.0,0.0,1280.99,1280.99,86.0,0.0
2021-06-15,Canada,Haiti,3.0,0.0,FIFA World Cup qualification,Bridgeview,United States,True,1340.56,1340.56,70.0,0.0,1290.62,1290.62,83.0,0.0
2021-06-15,Tunisia,Mali,1.0,0.0,Friendly,Radès,Tunisia,False,1512.88,1512.88,26.0,0.0,1400.94,1400.94,57.0,0.0
2021-06-15,Hungary,Portugal,0.0,3.0,UEFA Euro,Budapest,Hungary,False,1468.75,1468.75,37.0,0.0,1666.12,1666.12,5.0,0.0
2021-06-15,Germany,France,0.0,1.0,UEFA Euro,Munich,Germany,False,1609.12,1609.12,12.0,0.0,1757.3,1757.3,2.0,0.0
2021-06-16,Turkey,Wales,0.0,2.0,UEFA Euro,Baku,Azerbaijan,True,1505.05,1505.05,29.0,0.0,1570.36,1570.36,17.0,0.0
2021-06-16,Italy,Switzerland,3.0,0.0,UEFA Euro,Rome,Italy,False,1642.06,1642.06,7.0,0.0,1606.21,1606.21,13.0,0.0
2021-06-17,Denmark,Belgium,1.0,2.0,UEFA Euro,Copenhagen,Denmark,False,1631.55,1631.55,10.0,0.0,1783.38,1783.38,1.0,0.0
2021-06-17,Netherlands,Austria,2.0,0.0,UEFA Euro,Amsterdam,Netherlands,False,1598.04,1598.04,16.0,0.0,1523.42,1523.42,23.0,0.0
2021-06-17,Brazil,Peru,4.0,0.0,Copa América,Rio de Janeiro,Brazil,False,1742.65,1742.65,3.0,0.0,1511.88,1511.88,27.0,0.0
2021-06-18,Croatia,Czech Republic,1.0,1.0,UEFA Euro,Glasgow,Scotland,True,1605.75,1605.75,14.0,0.0,1458.81,1458.81,40.0,0.0
2021-06-18,England,Scotland,0.0,0.0,UEFA Euro,London,England,False,1686.78,1686.78,4.0,0.0,1441.43,1441.43,44.0,0.0
2021-06-18,Argentina,Uruguay,1.0,0.0,Copa América,Brasília,Brazil,True,1641.95,1641.95,8.0,0.0,1639.08,1639.08,9.0,0.0
2021-06-19,Spain,Poland,1.0,1.0,UEFA Euro,Seville,Spain,False,1648.13,1648.13,6.0,0.0,1549.87,1549.87,21.0,0.0
2021-06-19,Hungary,France,1.0,1.0,UEFA Euro,Budapest,Hungary,False,1468.75,1468.75,37.0,0.0,1757.3,1757.3,2.0,0.0
2021-06-19,Germany,Portugal,4.0,2.0,UEFA Euro,Munich,Germany,False,1609.12,1609.12,12.0,0.0,1666.12,1666.12,5.0,0.0
2021-06-20,Italy,Wales,1.0,0.0,UEFA Euro,Rome,Italy,False,1642.06,1642.06,7.0,0.0,1570.36,1570.36,17.0,0.0
2021-06-20,Switzerland,Turkey,3.0,1.0,UEFA Euro,Baku,Azerbaijan,True,1606.21,1606.21,13.0,0.0,1505.05,1505.05,29.0,0.0
2021-06-20,Venezuela,Ecuador,2.0,2.0,Copa América,Rio de Janeiro,Brazil,True,1500.71,1500.71,30.0,0.0,1413.01,1413.01,53.0,0.0
2021-06-21,Denmark,Russia,4.0,1.0,UEFA Euro,Copenhagen,Denmark,False,1631.55,1631.55,10.0,0.0,1462.65,1462.65,38.0,0.0
2021-06-21,Finland,Belgium,0.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,1410.82,1410.82,54.0,0.0,1783.38,1783.38,1.0,0.0
2021-06-21,Netherlands,North Macedonia,3.0,0.0,UEFA Euro,Amsterdam,Netherlands,False,1598.04,1598.04,16.0,0.0,1374.73,1374.73,62.0,0.0
2021-06-21,Uruguay,Chile,1.0,1.0,Copa América,Cuiabá,Brazil,True,1639.08,1639.08,9.0,0.0,1569.52,1569.52,19.0,0.0
2021-06-21,Argentina,Paraguay,1.0,0.0,Copa América,Brasília,Brazil,True,1641.95,1641.95,8.0,0.0,1476.02,1476.02,35.0,0.0
2021-06-22,Scotland,Croatia,1.0,3.0,UEFA Euro,Glasgow,Scotland,False,1441.43,1441.43,44.0,0.0,1605.75,1605.75,14.0,0.0
2021-06-22,England,Czech Republic,1.0,0.0,UEFA Euro,London,England,False,1686.78,1686.78,4.0,0.0,1458.81,1458.81,40.0,0.0
2021-06-23,Spain,Slovakia,5.0,0.0,UEFA Euro,Seville,Spain,False,1648.13,1648.13,6.0,0.0,1475.24,1475.24,36.0,0.0
2021-06-23,Sweden,Poland,3.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,1569.81,1569.81,18.0,0.0,1549.87,1549.87,21.0,0.0
2021-06-23,Germany,Hungary,2.0,2.0,UEFA Euro,Munich,Germany,False,1609.12,1609.12,12.0,0.0,1468.75,1468.75,37.0,0.0
2021-06-23,Portugal,France,2.0,2.0,UEFA Euro,Budapest,Hungary,True,1666.12,1666.12,5.0,0.0,1757.3,1757.3,2.0,0.0
2021-06-23,Ecuador,Peru,2.0,2.0,Copa América,Goiânia,Brazil,True,1413.01,1413.01,53.0,0.0,1511.88,1511.88,27.0,0.0
2021-06-23,Brazil,Colombia,2.0,1.0,Copa América,Rio de Janeiro,Brazil,False,1742.65,1742.65,3.0,0.0,1600.66,1600.66,15.0,0.0
2021-06-24,Bolivia,Uruguay,0.0,2.0,Copa América,Cuiabá,Brazil,True,1300.11,1300.11,81.0,0.0,1639.08,1639.08,9.0,0.0
2021-06-26,Wales,Denmark,0.0,4.0,UEFA Euro,Amsterdam,Netherlands,True,1570.36,1570.36,17.0,0.0,1631.55,1631.55,10.0,0.0
2021-06-27,Netherlands,Czech Republic,0.0,2.0,UEFA Euro,Budapest,Hungary,True,1598.04,1598.04,16.0,0.0,1458.81,1458.81,40.0,0.0
2021-06-27,Belgium,Portugal,1.0,0.0,UEFA Euro,Seville,Spain,True,1783.38,1783.38,1.0,0.0,1666.12,1666.12,5.0,0.0
2021-06-27,Brazil,Ecuador,1.0,1.0,Copa América,Goiânia,Brazil,False,1742.65,1742.65,3.0,0.0,1413.01,1413.01,53.0,0.0
2021-06-28,Croatia,Spain,3.0,5.0,UEFA Euro,Copenhagen,Denmark,True,1605.75,1605.75,14.0,0.0,1648.13,1648.13,6.0,0.0
2021-06-28,France,Switzerland,3.0,3.0,UEFA Euro,Bucharest,Romania,True,1757.3,1757.3,2.0,0.0,1606.21,1606.21,13.0,0.0
2021-06-28,Argentina,Bolivia,4.0,1.0,Copa América,Cuiabá,Brazil,True,1641.95,1641.95,8.0,0.0,1300.11,1300.11,81.0,0.0
2021-06-28,Uruguay,Paraguay,1.0,0.0,Copa América,Rio de Janeiro,Brazil,True,1639.08,1639.08,9.0,0.0,1476.02,1476.02,35.0,0.0
2021-06-29,England,Germany,2.0,0.0,UEFA Euro,London,England,False,1686.78,1686.78,4.0,0.0,1609.12,1609.12,12.0,0.0
2021-06-30,Mexico,Panama,3.0,0.0,Friendly,Nashville,United States,True,1629.56,1629.56,11.0,0.0,1321.97,1321.97,78.0,0.0
2021-07-02,Switzerland,Spain,1.0,1.0,UEFA Euro,Saint Petersburg,Russia,True,1606.21,1606.21,13.0,0.0,1648.13,1648.13,6.0,0.0
2021-07-02,Belgium,Italy,1.0,2.0,UEFA Euro,Munich,Germany,True,1783.38,1783.38,1.0,0.0,1642.06,1642.06,7.0,0.0
2021-07-02,Brazil,Chile,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,1742.65,1742.65,3.0,0.0,1569.52,1569.52,19.0,0.0
2021-07-03,Czech Republic,Denmark,1.0,2.0,UEFA Euro,Baku,Azerbaijan,True,1458.81,1458.81,40.0,0.0,1631.55,1631.55,10.0,0.0
2021-07-03,Ukraine,England,0.0,4.0,UEFA Euro,Rome,Italy,True,1514.64,1515.85,24.0,0.0,1686.78,1686.78,4.0,0.0
2021-07-03,Mexico,Nigeria,4.0,0.0,Friendly,Nashville,United States,True,1629.56,1629.56,11.0,0.0,1487.16,1487.16,32.0,0.0
2021-07-03,Uruguay,Colombia,0.0,0.0,Copa América,Brasília,Brazil,True,1639.08,1639.08,9.0,0.0,1600.66,1600.66,15.0,0.0
2021-07-03,Argentina,Ecuador,3.0,0.0,Copa América,Goiânia,Brazil,True,1641.95,1641.95,8.0,0.0,1413.01,1413.01,53.0,0.0
2021-07-04,Qatar,El Salvador,1.0,0.0,Friendly,Pula,Croatia,True,1397.92,1397.92,58.0,0.0,1341.24,1341.24,69.0,0.0
2021-07-05,Brazil,Peru,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,1742.65,1742.65,3.0,0.0,1511.88,1511.88,27.0,0.0
2021-07-06,Argentina,Colombia,1.0,1.0,Copa América,Brasília,Brazil,True,1641.95,1641.95,8.0,0.0,1600.66,1600.66,15.0,0.0
2021-07-06,Italy,Spain,1.0,1.0,UEFA Euro,London,England,True,1642.06,1642.06,7.0,0.0,1648.13,1648.13,6.0,0.0
2021-07-07,England,Denmark,2.0,1.0,UEFA Euro,London,England,False,1686.78,1686.78,4.0,0.0,1631.55,1631.55,10.0,0.0
2021-07-07,Senegal,Namibia,1.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,1542.45,1542.45,22.0,0.0,1168.44,1168.44,111.0,0.0
2021-07-09,Senegal,Mozambique,1.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,1542.45,1542.45,22.0,0.0,1161.55,1161.55,117.0,0.0
2021-07-10,Brazil,Argentina,0.0,1.0,Copa América,Rio de Janeiro,Brazil,False,1742.65,1742.65,3.0,0.0,1641.95,1641.95,8.0,0.0
2021-07-10,Mexico,Trinidad and Tobago,0.0,0.0,Gold Cup,Arlington,United States,True,1629.56,1629.56,11.0,0.0,1201.33,1201.33,103.0,0.0
2021-07-11,England,Italy,1.0,1.0,UEFA Euro,London,England,False,1686.78,1686.78,4.0,0.0,1642.06,1642.06,7.0,0.0
2021-07-11,United States,Haiti,1.0,0.0,Gold Cup,Kansas City,United States,False,1555.42,1555.42,20.0,0.0,1290.62,1290.62,83.0,0.0
2021-07-13,Senegal,Zimbabwe,2.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,1542.45,1542.45,22.0,0.0,1175.5,1175.5,107.0,0.0
2021-07-13,Qatar,Panama,3.0,3.0,Gold Cup,Houston,United States,True,1397.92,1397.92,58.0,0.0,1321.97,1321.97,78.0,0.0
2021-07-14,Senegal,Malawi,2.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,1542.45,1542.45,22.0,0.0,1162.39,1162.39,115.0,0.0
2021-07-14,Guatemala,Mexico,0.0,3.0,Gold Cup,Dallas,United States,True,1129.3,1129.3,127.0,0.0,1629.56,1629.56,11.0,0.0
2021-07-15,Haiti,Canada,1.0,4.0,Gold Cup,Kansas City,United States,True,1290.62,1290.62,83.0,0.0,1340.56,1340.56,70.0,0.0
2021-07-16,Senegal,Eswatini,2.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,1542.45,1542.45,22.0,0.0,1039.24,1039.24,154.0,0.0
2021-07-16,Suriname,Costa Rica,1.0,2.0,Gold Cup,Orlando,United States,True,1089.43,1089.43,136.0,0.0,1423.4,1423.4,50.0,0.0
2021-07-17,Grenada,Qatar,0.0,4.0,Gold Cup,Houston,United States,True,1017.57,1017.57,160.0,0.0,1397.92,1397.92,58.0,0.0
2021-07-18,South Africa,Senegal,0.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,1325.64,1325.64,75.0,0.0,1542.45,1542.45,22.0,0.0
2021-07-18,Mexico,El Salvador,1.0,0.0,Gold Cup,Dallas,United States,True,1629.56,1629.56,11.0,0.0,1341.24,1341.24,69.0,0.0
2021-07-18,United States,Canada,1.0,0.0,Gold Cup,Kansas City,United States,False,1555.42,1555.42,20.0,0.0,1340.56,1340.56,70.0,0.0
2021-07-20,Costa Rica,Jamaica,1.0,0.0,Gold Cup,Orlando,United States,True,1423.4,1423.4,50.0,0.0,1432.65,1432.65,45.0,0.0
2021-07-20,Honduras,Qatar,0.0,2.0,Gold Cup,Houston,United States,True,1361.21,1361.21,67.0,0.0,1397.92,1397.92,58.0,0.0
2021-07-24,Mexico,Honduras,3.0,0.0,Gold Cup,Glendale,United States,True,1629.56,1629.56,11.0,0.0,1361.21,1361.21,67.0,0.0
2021-07-24,Qatar,El Salvador,3.0,2.0,Gold Cup,Glendale,United States,True,1397.92,1397.92,58.0,0.0,1341.24,1341.24,69.0,0.0
2021-07-25,Costa Rica,Canada,0.0,2.0,Gold Cup,Arlington,United States,True,1423.4,1423.4,50.0,0.0,1340.56,1340.56,70.0,0.0
2021-07-25,United States,Jamaica,1.0,0.0,Gold Cup,Arlington,United States,False,1555.42,1555.42,20.0,0.0,1432.65,1432.65,45.0,0.0
2021-07-29,Mexico,Canada,2.0,1.0,Gold Cup,Houston,United States,True,1629.56,1629.56,11.0,0.0,1340.56,1340.56,70.0,0.0
2021-07-29,United States,Qatar,1.0,0.0,Gold Cup,Austin,United States,False,1555.42,1555.42,20.0,0.0,1397.92,1397.92,58.0,0.0
2021-08-01,United States,Mexico,1.0,0.0,Gold Cup,Las Vegas,United States,False,1555.42,1555.42,20.0,0.0,1629.56,1629.56,11.0,0.0
2021-08-21,El Salvador,Costa Rica,0.0,0.0,Friendly,Carson,United States,True,1375.43,1341.24,64.0,-5.0,1449.79,1423.4,44.0,-6.0
2021-09-01,Finland,Wales,0.0,0.0,Friendly,Helsinki,Finland,False,1403.92,1410.82,56.0,2.0,1567.29,1570.36,19.0,2.0
2021-09-01,Qatar,Serbia,0.0,4.0,Friendly,Debrecen,Hungary,True,1455.23,1397.92,42.0,-16.0,1507.19,1512.9,29.0,4.0
2021-09-01,Switzerland,Greece,2.0,1.0,Friendly,Basel,Switzerland,False,1621.37,1606.21,14.0,1.0,1427.04,1418.7,48.0,-3.0
2021-09-01,Senegal,Togo,2.0,0.0,FIFA World Cup qualification,Thiès,Senegal,False,1545.38,1542.45,21.0,-1.0,1105.62,1104.14,131.0,-2.0
2021-09-01,Portugal,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,Faro-Loulé,Portugal,False,1661.51,1666.12,8.0,3.0,1429.44,1427.22,47.0,0.0
2021-09-01,France,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Strasbourg,France,False,1761.77,1757.3,3.0,1.0,1401.57,1404.87,58.0,3.0
2021-09-01,Denmark,Scotland,2.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1642.28,1631.55,11.0,1.0,1424.77,1441.43,49.0,5.0
2021-09-01,Norway,Netherlands,1.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,1450.12,1452.34,43.0,1.0,1637.48,1598.04,12.0,-4.0
2021-09-01,Russia,Croatia,0.0,0.0,FIFA World Cup qualification,Moscow,Russia,False,1462.24,1462.65,41.0,3.0,1594.36,1605.75,18.0,4.0
2021-09-02,Morocco,Sudan,2.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1487.89,1479.32,32.0,-2.0,1147.87,1149.14,121.0,-2.0
2021-09-02,South Korea,Iraq,0.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,1474.96,1460.25,36.0,-3.0,1354.51,1352.82,70.0,2.0
2021-09-02,Iran,Syria,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1522.04,1499.52,26.0,-5.0,1302.75,1304.12,80.0,1.0
2021-09-02,Japan,Oman,0.0,1.0,FIFA World Cup qualification,Suita,Japan,False,1529.45,1509.34,24.0,-4.0,1305.01,1301.51,79.0,-1.0
2021-09-02,Australia,China PR,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,1477.21,1457.49,35.0,-6.0,1352.68,1322.96,71.0,-6.0
2021-09-02,Saudi Arabia,Vietnam,3.0,1.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1386.03,1364.39,61.0,-4.0,1260.85,1258.06,92.0,0.0
2021-09-02,Sweden,Spain,2.0,1.0,FIFA World Cup qualification,Stockholm,Sweden,False,1606.79,1569.81,17.0,-1.0,1680.44,1648.13,7.0,1.0
2021-09-02,Estonia,Belgium,2.0,5.0,FIFA World Cup qualification,Tallinn,Estonia,False,1170.89,1161.58,110.0,-6.0,1822.34,1783.38,1.0,0.0
2021-09-02,Hungary,England,0.0,4.0,FIFA World Cup qualification,Budapest,Hungary,False,1474.36,1468.75,37.0,0.0,1752.83,1686.78,4.0,0.0
2021-09-02,Poland,Albania,4.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,1516.27,1549.87,27.0,6.0,1359.83,1362.09,69.0,3.0
2021-09-02,Liechtenstein,Germany,0.0,2.0,FIFA World Cup qualification,St. Gallen,Switzerland,True,907.66,911.05,189.0,3.0,1613.29,1609.12,16.0,4.0
2021-09-02,Ecuador,Paraguay,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1405.26,1413.01,55.0,2.0,1483.49,1476.02,33.0,-2.0
2021-09-02,Peru,Uruguay,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,1543.16,1511.88,22.0,-5.0,1634.63,1639.08,13.0,4.0
2021-09-02,Venezuela,Argentina,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,False,1463.3,1500.71,40.0,10.0,1714.43,1641.95,6.0,-2.0
2021-09-02,Chile,Brazil,0.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,1557.81,1569.52,20.0,1.0,1797.67,1742.65,2.0,-1.0
2021-09-02,Canada,Honduras,1.0,1.0,FIFA World Cup qualification,Toronto,Canada,False,1399.35,1340.56,59.0,-11.0,1377.79,1361.21,63.0,-4.0
2021-09-02,El Salvador,United States,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1375.43,1341.24,64.0,-5.0,1647.75,1555.42,10.0,-10.0
2021-09-02,Panama,Costa Rica,0.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,1334.85,1321.97,74.0,-4.0,1449.79,1423.4,44.0,-6.0
2021-09-02,Mexico,Jamaica,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1658.29,1629.56,9.0,-2.0,1423.06,1432.65,50.0,5.0
2021-09-03,Tunisia,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1515.3,1512.88,28.0,2.0,1105.2,1105.2,132.0,0.0
2021-09-03,Cameroon,Malawi,2.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1410.65,1404.87,54.0,-1.0,1153.5,1162.39,118.0,3.0
2021-09-03,Ghana,Ethiopia,1.0,0.0,FIFA World Cup qualification,Cape Coast,Ghana,False,1420.61,1425.26,52.0,3.0,1079.41,1079.41,137.0,-3.0
2021-09-04,Qatar,Portugal,1.0,3.0,Friendly,Debrecen,Hungary,True,1455.23,1397.92,42.0,-16.0,1661.51,1666.12,8.0,3.0
2021-09-04,Serbia,Luxembourg,4.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,False,1507.19,1512.9,29.0,4.0,1238.59,1244.86,96.0,0.0
2021-09-04,Ukraine,France,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1522.7,1514.64,25.0,1.0,1761.77,1757.3,3.0,1.0
2021-09-04,Faroe Islands,Denmark,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,1165.43,1165.45,114.0,1.0,1642.28,1631.55,11.0,1.0
